sid,sx,sy,eid,ex,ey,num,team,time
243,118.1993321,24.49272,244,118.198852,24.49087384,152,1649,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1655,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,223,1658,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,223,1659,21
159,118.2029743,24.50066631,136,118.2033965,24.50272089,199,1663,21
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,1664,21
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,1665,21
304,118.2014941,24.48527326,301,118.2028478,24.48804985,126,1667,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,1671,21
354,118.19802,24.48397351,353,118.1957568,24.48495669,235,1673,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,163,1691,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1696,21
280,118.1938897,24.48882923,283,118.1933238,24.48748071,91,1698,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1703,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1704,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,164,1706,21
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,1720,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,109,1721,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1723,21
260,118.1948307,24.49400823,258,118.1947818,24.49212855,199,1724,21
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,1725,21
181,118.2014151,24.49800378,176,118.2012049,24.49954814,199,1726,21
181,118.2014151,24.49800378,176,118.2012049,24.49954814,199,1738,21
396,118.1907993,24.48244597,382,118.1915082,24.48390213,81,1745,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1747,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1748,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1754,21
343,118.2006789,24.4833226,304,118.2014941,24.48527326,223,1756,21
343,118.2006789,24.4833226,304,118.2014941,24.48527326,223,1757,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,223,1758,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,223,1759,21
181,118.2014151,24.49800378,176,118.2012049,24.49954814,199,1763,21
181,118.2014151,24.49800378,176,118.2012049,24.49954814,199,1764,21
396,118.1907993,24.48244597,382,118.1915082,24.48390213,82,1767,21
395,118.196897,24.48179809,354,118.19802,24.48397351,235,1771,21
395,118.196897,24.48179809,354,118.19802,24.48397351,235,1772,21
343,118.2006789,24.4833226,304,118.2014941,24.48527326,235,1774,21
352,118.1948672,24.48532282,351,118.1932078,24.48599548,235,1775,21
395,118.196897,24.48179809,354,118.19802,24.48397351,235,1779,21
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,1782,21
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,1783,21
396,118.1907993,24.48244597,382,118.1915082,24.48390213,235,1784,21
260,118.1948307,24.49400823,258,118.1947818,24.49212855,199,1788,21
301,118.2028478,24.48804985,304,118.2014941,24.48527326,164,1802,21
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,1814,21
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,1817,21
419,118.1956802,24.47951568,409,118.194148,24.48017916,235,1822,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,223,1829,21
280,118.1938897,24.48882923,283,118.1933238,24.48748071,91,1838,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,1841,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,1842,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,199,1873,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,199,1875,21
419,118.1956802,24.47951568,409,118.194148,24.48017916,1,1878,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,199,1879,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1880,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1881,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,1885,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,199,1888,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,49,1889,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,1890,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,1891,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,199,1893,21
402,118.1925597,24.48081353,404,118.1918886,24.47963026,235,1906,21
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,1907,21
419,118.1956802,24.47951568,409,118.194148,24.48017916,235,1910,21
395,118.196897,24.48179809,394,118.1951547,24.48245227,235,1913,21
395,118.196897,24.48179809,419,118.1956802,24.47951568,235,1914,21
280,118.1938897,24.48882923,283,118.1933238,24.48748071,91,1923,21
212,118.2020267,24.49494015,239,118.2021601,24.49266759,81,1924,21
212,118.2020267,24.49494015,239,118.2021601,24.49266759,55,1939,21
209,118.2008385,24.4956138,208,118.2006286,24.49690385,235,1959,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,127,1960,21
395,118.196897,24.48179809,394,118.1951547,24.48245227,235,1962,21
395,118.196897,24.48179809,419,118.1956802,24.47951568,235,1964,21
409,118.194148,24.48017916,402,118.1925597,24.48081353,235,1994,21
209,118.2008385,24.4956138,208,118.2006286,24.49690385,235,1995,21
419,118.1956802,24.47951568,409,118.194148,24.48017916,235,1997,21
419,118.1956802,24.47951568,409,118.194148,24.48017916,235,1998,21
395,118.196897,24.48179809,394,118.1951547,24.48245227,235,1999,21
395,118.196897,24.48179809,419,118.1956802,24.47951568,235,2000,21
216,118.2034853,24.4949429,212,118.2020267,24.49494015,199,2003,21
216,118.2034853,24.4949429,212,118.2020267,24.49494015,199,2005,21
216,118.2034853,24.4949429,212,118.2020267,24.49494015,199,2011,21
216,118.2034853,24.4949429,236,118.203781,24.49246709,130,2023,21
216,118.2034853,24.4949429,212,118.2020267,24.49494015,199,2024,21
216,118.2034853,24.4949429,212,118.2020267,24.49494015,199,2025,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,199,2038,21
209,118.2008385,24.4956138,208,118.2006286,24.49690385,235,2039,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,199,2070,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2078,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2079,21
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2081,21
599,118.1969684,24.48031433,419,118.1956802,24.47951568,235,2082,21
596,118.198109,24.48259481,395,118.196897,24.48179809,235,2083,21
596,118.198109,24.48259481,395,118.196897,24.48179809,235,2084,21
600,118.1981935,24.47982122,414,118.19933,24.48060843,37,2085,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2087,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2089,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2094,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2095,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,199,2098,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2102,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2103,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2104,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2105,21
555,118.2029758,24.49384926,216,118.2034853,24.4949429,199,2106,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2111,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2112,21
595,118.1954935,24.48098029,409,118.194148,24.48017916,235,2115,21
26,118.1946378,24.51064543,503,118.1933791,24.51140735,199,267,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,135,270,21
402,118.1925597,24.48081353,404,118.1918886,24.47963026,164,272,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,235,274,21
181,118.2014151,24.49800378,194,118.2001977,24.49778042,235,281,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,293,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,294,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,139,295,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,298,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,70,299,21
38,118.1980956,24.50683039,39,118.1996098,24.50650354,129,301,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,37,311,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,201,312,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,201,313,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,319,21
49,118.1980189,24.51098186,53,118.1979515,24.51209628,199,325,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,96,329,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,199,330,21
384,118.1918336,24.48386186,397,118.1907795,24.48161194,235,331,21
49,118.1980189,24.51098186,53,118.1979515,24.51209628,201,333,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,199,340,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,90,341,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,201,342,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,201,343,21
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,358,21
383,118.192428,24.48524636,384,118.1918336,24.48386186,199,359,21
25,118.1960842,24.51082948,49,118.1980189,24.51098186,199,360,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,201,363,21
244,118.198852,24.49087384,243,118.1993321,24.49272,235,366,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,369,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,370,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,151,371,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,151,372,21
87,118.2023423,24.51144584,48,118.2010099,24.51102113,118,380,21
87,118.2023423,24.51144584,48,118.2010099,24.51102113,118,381,21
87,118.2023423,24.51144584,48,118.2010099,24.51102113,18,382,21
240,118.2003091,24.49058137,244,118.198852,24.49087384,17,384,21
113,118.203915,24.50423942,136,118.2033965,24.50272089,126,391,21
362,118.2003233,24.48239022,363,118.1995556,24.48106168,36,417,21
124,118.1976646,24.50497586,130,118.1962564,24.50518584,199,418,21
124,118.1976646,24.50497586,130,118.1962564,24.50518584,199,419,21
277,118.1947334,24.49136427,278,118.1964804,24.49125042,143,420,21
277,118.1947334,24.49136427,278,118.1964804,24.49125042,143,421,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,151,430,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,235,431,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,8,441,21
123,118.1994763,24.50495817,124,118.1976646,24.50497586,105,445,21
123,118.1994763,24.50495817,124,118.1976646,24.50497586,105,446,21
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,450,21
279,118.19413,24.4902268,280,118.1938897,24.48882923,235,451,21
301,118.2028478,24.48804985,304,118.2014941,24.48527326,164,479,21
251,118.2035872,24.48953466,297,118.2032897,24.48891166,100,493,21
251,118.2035872,24.48953466,297,118.2032897,24.48891166,100,495,21
196,118.1988556,24.49614206,204,118.1992565,24.49380775,199,502,21
196,118.1988556,24.49614206,204,118.1992565,24.49380775,199,503,21
235,118.2042993,24.49244035,245,118.2039044,24.49036031,36,509,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,586,21
402,118.1925597,24.48081353,404,118.1918886,24.47963026,113,588,21
38,118.1980956,24.50683039,39,118.1996098,24.50650354,79,590,21
395,118.196897,24.48179809,419,118.1956802,24.47951568,164,593,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,596,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,597,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,164,603,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,100,739,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,94,740,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,164,744,21
176,118.2012049,24.49954814,180,118.1994123,24.49944483,77,745,21
39,118.1996098,24.50650354,123,118.1994763,24.50495817,172,746,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,747,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,109,750,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,752,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,756,21
25,118.1960842,24.51082948,26,118.1946378,24.51064543,199,757,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,36,763,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,764,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,767,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,768,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,89,769,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,94,774,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,94,775,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,164,782,21
25,118.1960842,24.51082948,49,118.1980189,24.51098186,199,785,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,787,21
383,118.192428,24.48524636,384,118.1918336,24.48386186,235,788,21
244,118.198852,24.49087384,243,118.1993321,24.49272,140,789,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,109,790,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,109,791,21
204,118.1992565,24.49380775,196,118.1988556,24.49614206,235,798,21
32,118.1959306,24.50821225,31,118.1961226,24.5096796,153,799,21
152,118.1965815,24.5002015,153,118.1950299,24.49961974,191,812,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,817,21
126,118.1952792,24.50575812,33,118.1957203,24.50713071,109,824,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,164,838,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,164,839,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,846,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,847,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,862,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,863,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,864,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,865,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,868,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,164,871,21
384,118.1918336,24.48386186,383,118.192428,24.48524636,153,878,21
384,118.1918336,24.48386186,383,118.192428,24.48524636,153,879,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,888,21
234,118.2041566,24.49402049,235,118.2042993,24.49244035,94,891,21
234,118.2041566,24.49402049,235,118.2042993,24.49244035,28,892,21
384,118.1918336,24.48386186,383,118.192428,24.48524636,94,900,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,918,21
49,118.1980189,24.51098186,25,118.1960842,24.51082948,70,919,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,109,935,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,937,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,940,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,944,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,945,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,946,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,947,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,948,21
243,118.1993321,24.49272,244,118.198852,24.49087384,73,949,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,164,950,21
243,118.1993321,24.49272,244,118.198852,24.49087384,73,951,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1017,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,109,1020,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,235,1022,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1026,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,1029,21
391,118.1937282,24.48305447,392,118.193125,24.48200444,109,1030,21
38,118.1980956,24.50683039,39,118.1996098,24.50650354,77,1037,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,94,1049,21
50,118.2003003,24.51108935,49,118.1980189,24.51098186,20,1050,21
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1053,21
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1054,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,1056,21
152,118.1965815,24.5002015,156,118.1994072,24.50050697,235,1057,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1059,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1060,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1069,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1070,21
156,118.1994072,24.50050697,152,118.1965815,24.5002015,81,1081,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,1083,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,1084,21
53,118.1979515,24.51209628,49,118.1980189,24.51098186,70,1086,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1087,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,199,1088,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,294,1089,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,294,1090,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,294,1091,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,294,1092,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,1096,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,1097,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1099,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1100,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,1105,21
255,118.1945341,24.49405849,259,118.1945043,24.49211796,166,1106,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,352,1107,21
143,118.1943111,24.50197753,142,118.1958249,24.50185552,352,1108,21
152,118.1965815,24.5002015,142,118.1958249,24.50185552,235,1110,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,235,1113,21
154,118.194589,24.49968586,143,118.1943111,24.50197753,164,1116,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1118,21
31,118.1961226,24.5096796,32,118.1959306,24.50821225,70,1119,21
